city,temperature,timestamp,temperature_c
Johannesburg,288.66,2026-05-18 10:35:08.833918,15.510000000000048
Johannesburg,288.38,2026-05-18 10:28:19.187023,15.230000000000018
Johannesburg,284.92,2026-05-15 08:42:30.750343,11.770000000000039
Johannesburg,284.92,2026-05-15 08:39:11.359171,11.770000000000039
Johannesburg,289.16,2026-05-13 10:41:33.200629,16.010000000000048
Johannesburg,289.16,2026-05-13 10:37:06.026433,16.010000000000048
